Time	Channel A	Channel B
8.01650038	3.56456200	2.01757900
8.01700038	3.11746600	2.01757900
8.01750038	3.11746600	2.01757900
8.01800038	3.11746600	2.01757900
8.01850038	3.56456200	2.01757900
8.01900038	3.56456200	2.01757900
8.01950038	3.56456200	2.01757900
8.02000038	3.56456200	2.06198300
8.02050038	3.56456200	2.01757900
8.02100038	3.56456200	2.01757900
8.02150038	3.56456200	2.01757900
8.02200038	3.11746600	2.01757900
8.02250038	3.56456200	2.01757900
8.02300038	3.11746600	2.01757900
8.02350038	3.56456200	2.01757900
8.02400038	3.56456200	2.01757900
8.02450038	3.56456200	2.01757900
8.02500038	3.56456200	2.01757900
8.02550038	3.11746600	2.01757900
8.02600038	3.56456200	2.01757900
8.02650038	3.56456200	2.01757900
8.02700038	3.56456200	2.01757900
8.02750038	3.56456200	2.01757900
8.02800038	3.56456200	2.01757900
8.02850038	3.56456200	2.01757900
8.02900038	3.56456200	2.01757900
8.02950038	3.56456200	2.06198300
8.03000038	3.56456200	2.01757900
8.03050038	3.56456200	2.01757900
8.03100038	3.56456200	2.01757900
8.03150038	3.11746600	2.01757900
8.03200038	3.56456200	2.01757900
8.03250038	3.56456200	2.01757900
8.03300038	3.56456200	2.01757900
8.03350038	3.11746600	2.01757900
8.03400038	3.56456200	2.01757900
8.03450038	3.56456200	2.01757900
8.03500038	3.56456200	2.01757900
8.03550038	3.56456200	2.01757900
8.03600038	3.56456200	2.01757900
8.03650038	3.56456200	2.01757900
8.03700038	3.56456200	2.01757900
8.03750038	3.56456200	2.01757900
8.03800038	3.56456200	2.01757900
8.03850038	3.56456200	2.06198300
8.03900038	3.11746600	2.06198300
8.03950038	3.56456200	2.01757900
8.04000038	3.56456200	2.01757900
8.04050038	3.56456200	2.01757900
8.04100038	3.56456200	2.01757900
8.04150038	3.56456200	2.01757900
8.04200038	3.56456200	2.01757900
8.04250038	3.56456200	2.01757900
8.04300038	3.11746600	2.01757900
8.04350038	3.56456200	2.01757900
8.04400038	3.11746600	2.01757900
8.04450038	3.11746600	2.01757900
8.04500038	3.56456200	2.01757900
8.04550038	3.56456200	2.01757900
8.04600038	3.56456200	2.01757900
8.04650038	3.56456200	2.06198300
8.04700038	3.56456200	2.01757900
8.04750038	3.56456200	2.01757900
8.04800038	3.56456200	2.01757900
8.04850038	3.56456200	2.01757900
8.04900038	3.56456200	2.01757900
8.04950038	3.56456200	2.01757900
8.05000038	3.56456200	2.01757900
8.05050038	3.56456200	2.01757900
8.05100038	3.11746600	2.01757900
8.05150038	3.56456200	2.01757900
8.05200038	3.56456200	2.01757900
8.05250038	3.56456200	2.01757900
8.05300038	3.56456200	2.01757900
8.05350038	3.56456200	2.01757900
8.05400038	3.56456200	2.01757900
8.05450038	3.56456200	2.01757900
8.05500038	3.11746600	2.01757900
8.05550038	3.56456200	2.01757900
8.05600038	3.56456200	2.01757900
8.05650038	3.56456200	2.01757900
8.05700038	3.11746600	2.06198300
8.05750038	3.56456200	2.01757900
8.05800038	3.56456200	2.01757900
8.05850038	3.56456200	2.01757900
8.05900038	3.56456200	2.01757900
8.05950038	3.56456200	2.01757900
8.06000038	3.56456200	2.01757900
8.06050038	3.56456200	2.01757900
8.06100038	3.56456200	2.06198300
8.06150038	3.56456200	2.01757900
8.06200038	3.56456200	2.01757900
8.06250038	3.56456200	2.01757900
8.06300038	3.56456200	2.06198300
8.06350038	3.56456200	2.01757900
8.06400038	3.56456200	2.01757900
8.06450038	3.11746600	2.01757900
8.06500038	3.56456200	2.01757900
8.06550038	3.56456200	2.06198300
8.06600038	3.56456200	2.01757900
8.06650038	3.56456200	2.01757900
8.06700038	3.11746600	2.01757900
8.06750038	3.56456200	2.01757900
8.06800038	3.11746600	2.01757900
8.06850038	3.11746600	2.01757900
8.06900038	3.56456200	2.01757900
8.06950038	3.56456200	2.01757900
8.07000038	3.11746600	2.01757900
8.07050038	3.56456200	2.01757900
8.07100038	3.11746600	2.01757900
8.07150038	3.11746600	2.01757900
8.07200038	3.11746600	2.01757900
8.07250038	3.56456200	2.01757900
8.07300038	3.56456200	2.01757900
8.07350038	3.56456200	2.01757900
8.07400038	3.56456200	2.01757900
8.07450038	3.56456200	2.01757900
8.07500038	3.11746600	2.01757900
8.07550038	3.56456200	2.01757900
8.07600038	3.56456200	2.01757900
8.07650038	3.56456200	2.01757900
8.07700038	3.11746600	2.01757900
8.07750038	3.56456200	2.01757900
8.07800038	3.11746600	2.01757900
8.07850038	3.56456200	2.01757900
8.07900038	3.56456200	2.01757900
8.07950038	3.56456200	2.06198300
8.08000038	3.56456200	2.01757900
8.08050038	3.56456200	2.01757900
8.08100038	3.56456200	2.01757900
8.08150038	3.56456200	2.01757900
8.08200038	3.56456200	2.01757900
8.08250038	3.56456200	2.01757900
8.08300038	3.56456200	2.01757900
8.08350038	3.56456200	2.01757900
8.08400038	3.56456200	2.01757900
8.08450038	3.56456200	2.06198300
8.08500038	3.56456200	2.01757900
8.08550038	3.56456200	2.01757900
8.08600038	3.56456200	2.01757900
8.08650038	3.56456200	2.01757900
8.08700038	3.11746600	2.01757900
8.08750038	3.56456200	2.01757900
8.08800038	3.11746600	2.01757900
8.08850038	3.56456200	2.06198300
8.08900038	3.56456200	2.01757900
8.08950038	3.56456200	2.01757900
8.09000038	3.56456200	2.01757900
8.09050038	3.56456200	2.01757900
8.09100038	3.56456200	2.01757900
8.09150038	3.11746600	2.01757900
8.09200038	3.56456200	2.01757900
8.09250038	3.11746600	2.01757900
8.09300038	3.56456200	2.01757900
8.09350038	3.56456200	2.01757900
8.09400038	3.11746600	2.01757900
8.09450038	3.11746600	2.01757900
8.09500038	3.11746600	2.01757900
8.09550038	3.11746600	2.01757900
8.09600038	3.11746600	2.01757900
8.09650038	3.56456200	2.01757900
8.09700038	3.56456200	2.01757900
8.09750038	3.56456200	2.01757900
8.09800038	3.11746600	2.01757900
8.09850038	3.56456200	2.01757900
8.09900038	3.56456200	2.01757900
8.09950038	3.11746600	2.01757900
8.10000038	3.56456200	2.01757900
8.10050038	3.56456200	2.01757900
8.10100038	3.56456200	2.01757900
8.10150038	3.56456200	2.06198300
8.10200038	3.56456200	2.06198300
8.10250038	3.56456200	2.01757900
8.10300038	3.56456200	2.01757900
8.10350038	3.56456200	2.01757900
8.10400038	3.56456200	2.01757900
8.10450038	3.56456200	2.01757900
8.10500038	3.56456200	2.01757900
8.10550038	3.56456200	2.01757900
8.10600039	3.56456200	2.01757900
8.10650039	3.11746600	2.01757900
8.10700039	3.56456200	2.01757900
8.10750039	3.56456200	2.01757900
8.10800039	3.56456200	2.01757900
8.10850039	3.56456200	2.01757900
8.10900039	3.56456200	2.01757900
8.10950039	3.11746600	2.01757900
8.11000039	3.56456200	2.01757900
8.11050039	3.56456200	2.01757900
8.11100039	3.56456200	2.01757900
8.11150039	3.11746600	2.01757900
8.11200039	3.56456200	2.01757900
8.11250039	3.56456200	2.01757900
8.11300039	3.56456200	2.01757900
8.11350039	3.56456200	2.01757900
8.11400039	3.11746600	2.01757900
8.11450039	3.56456200	2.01757900
8.11500039	3.56456200	2.01757900
8.11550039	3.56456200	2.01757900
8.11600039	3.56456200	2.01757900
8.11650039	3.56456200	2.01757900
8.11700039	3.11746600	2.01757900
8.11750039	3.56456200	2.01757900
8.11800039	3.11746600	2.01757900
8.11850039	3.56456200	2.01757900
8.11900039	3.56456200	2.01757900
8.11950039	3.56456200	2.01757900
8.12000039	3.11746600	2.01757900
8.12050039	3.11746600	2.01757900
8.12100039	3.56456200	2.01757900
8.12150039	3.56456200	2.01757900
8.12200039	3.11746600	2.01757900
8.12250039	3.56456200	2.01757900
8.12300039	3.11746600	2.01757900
8.12350039	3.56456200	2.01757900
8.12400039	3.56456200	2.01757900
8.12450039	3.56456200	2.01757900
8.12500039	3.56456200	2.01757900
8.12550039	3.11746600	2.06198300
8.12600039	3.56456200	2.01757900
8.12650039	3.11746600	2.01757900
8.12700039	3.56456200	2.01757900
8.12750039	3.56456200	2.01757900
8.12800039	3.11746600	2.01757900
8.12850039	3.56456200	2.01757900
8.12900039	3.56456200	2.01757900
8.12950039	3.56456200	2.01757900
8.13000039	3.56456200	2.01757900
8.13050039	3.56456200	2.01757900
8.13100039	3.56456200	2.01757900
8.13150039	3.11746600	2.01757900
8.13200039	3.56456200	2.01757900
8.13250039	3.11746600	2.01757900
8.13300039	3.56456200	2.01757900
8.13350039	3.56456200	2.06198300
8.13400039	3.56456200	2.01757900
8.13450039	3.56456200	2.01757900
8.13500039	3.56456200	2.01757900
8.13550039	3.56456200	2.01757900
8.13600039	3.56456200	2.01757900
8.13650039	3.56456200	2.01757900
8.13700039	3.56456200	2.01757900
8.13750039	3.56456200	2.01757900
8.13800039	3.56456200	2.01757900
8.13850039	3.56456200	2.01757900
8.13900039	3.56456200	2.01757900
8.13950039	3.56456200	2.01757900
8.14000039	3.56456200	2.01757900
8.14050039	3.11746600	2.01757900
8.14100039	3.56456200	2.01757900
8.14150039	3.56456200	2.01757900
8.14200039	3.56456200	2.01757900
8.14250039	3.56456200	2.01757900
8.14300039	3.56456200	2.01757900
8.14350039	3.56456200	2.01757900
8.14400039	3.11746600	2.01757900
8.14450039	3.56456200	2.01757900
8.14500039	3.56456200	2.01757900
8.14550039	3.56456200	2.01757900
8.14600039	3.56456200	2.01757900
8.14650039	3.11746600	2.01757900
8.14700039	3.56456200	2.01757900
8.14750039	3.56456200	2.01757900
8.14800039	3.56456200	2.01757900
8.14850039	3.56456200	2.01757900
8.14900039	3.56456200	2.01757900
8.14950039	3.56456200	2.01757900
8.15000039	3.56456200	2.01757900
8.15050039	3.56456200	2.01757900
8.15100039	3.11746600	2.01757900
8.15150039	3.56456200	2.01757900
8.15200039	3.11746600	2.01757900
8.15250039	3.56456200	2.01757900
8.15300039	3.56456200	2.01757900
8.15350039	3.11746600	2.01757900
8.15400039	3.56456200	2.01757900
8.15450039	3.11746600	2.01757900
8.15500039	3.56456200	2.01757900
8.15550039	3.56456200	2.01757900
8.15600039	3.56456200	2.01757900
8.15650039	3.56456200	2.01757900
8.15700039	3.56456200	2.01757900
8.15750039	3.56456200	2.01757900
8.15800039	3.56456200	2.01757900
8.15850039	3.56456200	2.06198300
8.15900039	3.56456200	2.01757900
8.15950039	3.56456200	2.01757900
8.16000039	3.56456200	2.01757900
8.16050039	3.56456200	2.01757900
8.16100039	3.56456200	2.01757900
8.16150039	3.56456200	2.01757900
8.16200039	3.11746600	2.01757900
8.16250039	3.56456200	2.01757900
8.16300039	3.56456200	2.01757900
8.16350039	3.56456200	2.01757900
8.16400039	3.56456200	2.01757900
8.16450039	3.11746600	2.01757900
8.16500039	3.56456200	2.01757900
8.16550039	3.56456200	2.01757900
8.16600039	3.56456200	2.01757900
8.16650039	3.56456200	2.01757900
8.16700039	3.56456200	2.01757900
8.16750039	3.56456200	2.01757900
8.16800039	3.11746600	2.01757900
8.16850039	3.56456200	2.01757900
8.16900039	3.11746600	2.06198300
8.16950039	3.56456200	2.01757900
8.17000039	3.56456200	2.01757900
8.17050039	3.56456200	2.01757900
8.17100039	3.56456200	2.01757900
8.17150039	3.56456200	2.01757900
8.17200039	3.56456200	2.01757900
8.17250039	3.56456200	2.01757900
8.17300039	3.56456200	2.01757900
8.17350039	3.11746600	2.06198300
8.17400039	3.11746600	2.01757900
8.17450039	3.56456200	2.06198300
8.17500039	3.56456200	2.01757900
8.17550039	3.56456200	2.01757900
8.17600039	3.11746600	2.01757900
8.17650039	3.11746600	2.01757900
8.17700039	3.11746600	2.06198300
8.17750039	3.56456200	2.01757900
8.17800039	3.56456200	2.01757900
8.17850039	3.56456200	2.01757900
8.17900039	3.56456200	2.01757900
8.17950039	3.11746600	2.01757900
8.18000039	3.11746600	2.01757900
8.18050039	3.56456200	2.01757900
8.18100039	3.11746600	2.01757900
8.18150039	3.56456200	2.01757900
8.18200039	3.56456200	2.01757900
8.18250039	3.56456200	2.01757900
8.18300039	3.56456200	2.01757900
8.18350039	3.56456200	2.06198300
8.18400039	3.56456200	2.01757900
8.18450039	3.56456200	2.01757900
8.18500039	3.56456200	2.01757900
8.18550039	3.11746600	2.01757900
8.18600039	3.56456200	2.01757900
8.18650039	3.56456200	2.01757900
8.18700039	3.56456200	2.06198300
8.18750039	3.56456200	2.01757900
8.18800039	3.56456200	2.01757900
8.18850039	3.56456200	2.01757900
8.18900039	3.56456200	2.01757900
8.18950039	3.56456200	2.01757900
8.19000039	3.56456200	2.01757900
8.19050039	3.56456200	2.01757900
8.19100039	3.56456200	2.01757900
8.19150039	3.56456200	2.01757900
8.19200039	3.11746600	2.01757900
8.19250039	3.56456200	2.01757900
8.19300039	3.56456200	2.01757900
8.19350039	3.56456200	2.01757900
8.19400039	3.56456200	2.01757900
8.19450039	3.11746600	2.01757900
8.19500039	3.56456200	2.01757900
8.19550039	3.11746600	2.01757900
8.19600039	3.11746600	2.06198300
8.19650039	3.56456200	2.01757900
8.19700039	3.56456200	2.01757900
8.19750039	3.56456200	2.01757900
8.19800039	3.56456200	2.01757900
8.19850039	3.56456200	2.01757900
8.19900039	3.56456200	2.01757900
8.19950039	3.56456200	2.01757900
8.20000039	3.56456200	2.01757900
8.20050039	3.56456200	2.01757900
8.20100039	3.56456200	2.01757900
8.20150039	3.11746600	2.01757900
8.20200039	3.56456200	2.01757900
8.20250039	3.11746600	2.01757900
8.20300039	3.56456200	2.01757900
8.20350039	3.56456200	2.01757900
8.20400039	3.56456200	2.01757900
8.20450039	3.56456200	2.01757900
8.20500039	3.56456200	2.01757900
8.20550039	3.56456200	2.01757900
8.20600039	3.56456200	2.01757900
8.20650039	3.56456200	2.01757900
8.20700039	3.56456200	2.01757900
8.20750039	3.11746600	2.01757900
8.20800039	3.56456200	2.01757900
8.20850039	3.56456200	2.01757900
8.20900039	3.56456200	2.06198300
8.20950039	3.56456200	2.01757900
8.21000039	3.56456200	2.01757900
8.21050039	3.56456200	2.01757900
8.21100039	3.11746600	2.01757900
8.21150039	3.11746600	2.01757900
8.21200039	3.56456200	2.01757900
8.21250039	3.56456200	2.01757900
8.21300039	3.56456200	2.01757900
8.21350039	3.56456200	2.01757900
8.21400039	3.56456200	2.01757900
8.21450039	3.56456200	2.01757900
8.21500039	3.56456200	2.01757900
8.21550039	3.56456200	2.01757900
8.21600039	3.56456200	2.01757900
8.21650039	3.56456200	2.01757900
8.21700039	3.56456200	2.01757900
8.21750039	3.56456200	2.01757900
8.21800039	3.56456200	2.01757900
8.21850039	3.56456200	2.06198300
8.21900039	3.56456200	2.01757900
8.21950039	3.56456200	2.01757900
8.22000039	3.11746600	2.01757900
8.22050039	3.11746600	2.01757900
8.22100039	3.56456200	2.01757900
8.22150039	3.56456200	2.01757900
8.22200039	3.56456200	2.01757900
8.22250039	3.56456200	2.01757900
8.22300039	3.56456200	2.01757900
8.22350039	3.56456200	2.01757900
8.22400039	3.56456200	2.01757900
8.22450039	3.56456200	2.01757900
8.22500039	3.11746600	2.01757900
8.22550039	3.11746600	2.01757900
8.22600039	3.11746600	2.06198300
8.22650039	3.56456200	2.01757900
8.22700039	3.56456200	2.01757900
8.22750039	3.56456200	2.01757900
8.22800039	3.56456200	2.01757900
8.22850039	3.56456200	2.01757900
8.22900039	3.11746600	2.01757900
8.22950039	3.56456200	2.01757900
8.23000039	3.56456200	2.01757900
8.23050039	3.11746600	2.06198300
8.23100039	3.56456200	2.01757900
8.23150039	3.11746600	2.01757900
8.23200039	3.11746600	2.01757900
8.23250039	3.56456200	2.01757900
8.23300039	3.56456200	2.01757900
8.23350039	3.56456200	2.01757900
8.23400039	3.56456200	2.01757900
8.23450039	3.11746600	2.01757900
8.23500039	3.56456200	2.01757900
8.23550039	3.56456200	2.01757900
8.23600039	3.11746600	2.01757900
8.23650039	3.56456200	2.01757900
8.23700039	3.11746600	2.01757900
8.23750039	3.56456200	2.01757900
8.23800039	3.11746600	2.01757900
8.23850039	3.56456200	2.01757900
8.23900039	3.11746600	2.01757900
8.23950039	3.56456200	2.01757900
8.24000039	3.56456200	2.01757900
8.24050039	3.11746600	2.01757900
8.24100039	3.56456200	2.01757900
8.24150039	3.56456200	2.01757900
8.24200039	3.56456200	2.01757900
8.24250039	3.56456200	2.01757900
8.24300039	3.56456200	2.01757900
8.24350039	3.56456200	2.01757900
8.24400039	3.56456200	2.01757900
8.24450039	3.56456200	2.01757900
8.24500039	3.11746600	2.01757900
8.24550039	3.56456200	2.01757900
8.24600039	3.56456200	2.01757900
8.24650039	3.56456200	2.01757900
8.24700039	3.56456200	2.01757900
8.24750039	3.56456200	2.06198300
8.24800039	3.56456200	2.01757900
8.24850039	3.56456200	2.01757900
8.24900039	3.56456200	2.01757900
8.24950039	3.56456200	2.01757900
8.25000039	3.56456200	2.01757900
8.25050039	3.11746600	2.01757900
8.25100039	3.11746600	2.01757900
8.25150039	3.56456200	2.01757900
8.25200039	3.56456200	2.01757900
8.25250039	3.56456200	2.01757900
8.25300039	3.56456200	2.01757900
8.25350039	3.56456200	2.01757900
8.25400039	3.56456200	2.01757900
8.25450039	3.56456200	2.01757900
8.25500039	3.56456200	2.01757900
8.25550039	3.56456200	2.01757900
8.25600039	3.56456200	2.01757900
8.25650039	3.11746600	2.01757900
8.25700039	3.56456200	2.01757900
8.25750039	3.11746600	2.06198300
8.25800039	3.56456200	2.01757900
8.25850039	3.56456200	2.01757900
8.25900039	3.56456200	2.01757900
8.25950039	3.56456200	2.01757900
8.26000039	3.56456200	2.06198300
8.26050039	3.56456200	2.01757900
8.26100039	3.56456200	2.01757900
8.26150039	3.56456200	2.01757900
8.26200039	3.11746600	2.01757900
8.26250039	3.11746600	2.01757900
8.26300039	3.11746600	2.01757900
8.26350039	3.11746600	2.01757900
8.26400039	3.56456200	2.01757900
8.26450039	3.56456200	2.01757900
8.26500039	3.56456200	2.01757900
8.26550039	3.56456200	2.01757900
8.26600039	3.11746600	2.01757900
8.26650039	3.56456200	2.01757900
8.26700039	3.56456200	2.01757900
8.26750039	3.56456200	2.01757900
8.26800039	3.56456200	2.01757900
8.26850039	3.56456200	2.01757900
8.26900039	3.56456200	2.01757900
8.26950039	3.11746600	2.01757900
8.27000039	3.56456200	2.01757900
8.27050039	3.56456200	2.01757900
8.27100039	3.11746600	2.01757900
8.27150039	3.56456200	2.01757900
8.27200039	3.56456200	2.01757900
8.27250039	3.56456200	2.01757900
8.27300039	3.56456200	2.01757900
8.27350039	3.11746600	2.01757900
8.27400039	3.56456200	2.01757900
8.27450039	3.56456200	2.01757900
8.27500039	3.56456200	2.01757900
8.27550039	3.56456200	2.01757900
8.27600039	3.56456200	2.01757900
8.27650039	3.56456200	2.01757900
8.27700039	3.56456200	2.01757900
8.27750039	3.56456200	2.01757900
8.27800039	3.56456200	2.01757900
8.27850039	3.56456200	2.01757900
8.27900039	3.56456200	2.01757900
8.27950039	3.11746600	2.01757900
8.28000039	3.56456200	2.01757900
8.28050039	3.56456200	2.01757900
8.28100039	3.11746600	2.01757900
8.28150039	3.56456200	2.01757900
8.28200039	3.56456200	2.01757900
8.28250039	3.56456200	2.01757900
8.28300039	3.56456200	2.01757900
8.28350039	3.56456200	2.01757900
8.28400039	3.56456200	2.01757900
8.28450039	3.56456200	2.01757900
8.28500039	3.56456200	2.01757900
8.28550039	3.56456200	2.01757900
8.28600039	3.56456200	2.01757900
8.28650039	3.56456200	2.01757900
8.28700039	3.11746600	2.01757900
8.28750039	3.11746600	2.01757900
8.28800039	3.56456200	2.01757900
8.28850039	3.11746600	2.01757900
8.28900039	3.56456200	2.01757900
8.28950039	3.11746600	2.01757900
8.29000039	3.56456200	2.01757900
8.29050039	3.56456200	2.01757900
8.29100039	3.56456200	2.01757900
8.29150039	3.56456200	2.01757900
8.29200039	3.56456200	2.01757900
8.29250039	3.11746600	2.01757900
8.29300039	3.56456200	2.01757900
8.29350039	3.56456200	2.01757900
8.29400039	3.56456200	2.01757900
8.29450039	3.56456200	2.01757900
8.29500039	3.56456200	2.01757900
8.29550039	3.56456200	2.06198300
8.29600039	3.56456200	2.01757900
8.29650039	3.56456200	2.01757900
8.29700039	3.56456200	2.01757900
8.29750039	3.56456200	2.01757900
8.29800039	3.11746600	2.01757900
8.29850039	3.56456200	2.01757900
8.29900039	3.56456200	2.01757900
8.29950039	3.56456200	2.01757900
8.30000039	3.56456200	2.01757900
8.30050039	3.56456200	2.01757900
8.30100039	3.56456200	2.01757900
8.30150039	3.56456200	2.01757900
8.30200039	3.11746600	2.01757900
8.30250039	3.56456200	2.01757900
8.30300039	3.56456200	2.01757900
8.30350039	3.56456200	2.01757900
8.30400039	3.11746600	2.01757900
8.30450039	3.56456200	2.01757900
8.30500039	3.11746600	2.01757900
8.30550039	3.56456200	2.06198300
8.30600039	3.56456200	2.01757900
8.30650039	3.11746600	2.01757900
8.30700039	3.56456200	2.01757900
8.30750039	3.56456200	2.01757900
8.30800039	3.11746600	2.01757900
8.30850039	3.56456200	2.01757900
8.30900039	3.56456200	2.01757900
8.30950039	3.56456200	2.01757900
8.31000039	3.56456200	2.01757900
8.31050039	3.56456200	2.01757900
8.31100039	3.56456200	2.01757900
8.31150039	3.56456200	2.01757900
8.31200039	3.56456200	2.01757900
8.31250039	3.56456200	2.01757900
8.31300039	3.56456200	2.01757900
8.31350039	3.11746600	2.01757900
8.31400039	3.56456200	2.01757900
8.31450039	3.11746600	2.01757900
8.31500039	3.56456200	2.01757900
8.31550039	3.11746600	2.01757900
8.31600039	3.56456200	2.01757900
8.31650040	3.56456200	2.01757900
8.31700040	3.56456200	2.01757900
8.31750040	3.11746600	2.01757900
8.31800040	3.56456200	2.01757900
8.31850040	3.56456200	2.01757900
8.31900040	3.56456200	2.01757900
8.31950040	3.56456200	2.01757900
8.32000040	3.56456200	2.01757900
8.32050040	3.56456200	2.01757900
8.32100040	3.56456200	2.01757900
8.32150040	3.56456200	2.01757900
8.32200040	3.11746600	2.06198300
8.32250040	3.11746600	2.06198300
8.32300040	3.56456200	2.01757900
8.32350040	3.56456200	2.01757900
8.32400040	3.56456200	2.01757900
8.32450040	3.56456200	2.01757900
8.32500040	3.56456200	2.01757900
8.32550040	3.56456200	2.01757900
8.32600040	3.56456200	2.01757900
8.32650040	3.11746600	2.01757900
8.32700040	3.56456200	2.06198300
8.32750040	3.56456200	2.01757900
8.32800040	3.56456200	2.01757900
8.32850040	3.56456200	2.01757900
8.32900040	3.56456200	2.01757900
8.32950040	3.56456200	2.01757900
8.33000040	3.56456200	2.06198300
8.33050040	3.56456200	2.01757900
8.33100040	3.56456200	2.01757900
8.33150040	3.56456200	2.01757900
8.33200040	3.56456200	2.01757900
8.33250040	3.56456200	2.01757900
8.33300040	3.56456200	2.01757900
8.33350040	3.56456200	2.06198300
8.33400040	3.11746600	2.01757900
8.33450040	3.56456200	2.01757900
8.33500040	3.56456200	2.01757900
8.33550040	3.56456200	2.01757900
8.33600040	3.56456200	2.01757900
8.33650040	3.56456200	2.01757900
8.33700040	3.56456200	2.01757900
8.33750040	3.56456200	2.01757900
8.33800040	3.56456200	2.01757900
8.33850040	3.56456200	2.06198300
8.33900040	3.56456200	2.01757900
8.33950040	3.56456200	2.01757900
8.34000040	3.56456200	2.01757900
8.34050040	3.11746600	2.01757900
8.34100040	3.56456200	2.06198300
8.34150040	3.56456200	2.01757900
8.34200040	3.11746600	2.01757900
8.34250040	3.56456200	2.01757900
8.34300040	3.56456200	2.01757900
8.34350040	3.56456200	2.01757900
8.34400040	3.11746600	2.01757900
8.34450040	3.11746600	2.01757900
8.34500040	3.56456200	2.01757900
8.34550040	3.56456200	2.01757900
8.34600040	3.56456200	2.01757900
8.34650040	3.56456200	2.01757900
8.34700040	3.11746600	2.06198300
8.34750040	3.56456200	2.01757900
8.34800040	3.56456200	2.01757900
8.34850040	3.11746600	2.01757900
8.34900040	3.56456200	2.01757900
8.34950040	3.11746600	2.01757900
8.35000040	3.56456200	2.01757900
8.35050040	3.56456200	2.01757900
8.35100040	3.56456200	2.01757900
8.35150040	3.56456200	2.01757900
8.35200040	3.11746600	2.01757900
8.35250040	3.56456200	2.01757900
8.35300040	3.56456200	2.01757900
8.35350040	3.56456200	2.01757900
8.35400040	3.56456200	2.01757900
8.35450040	3.56456200	2.01757900
8.35500040	3.56456200	2.01757900
8.35550040	3.56456200	2.01757900
8.35600040	3.11746600	2.01757900
8.35650040	3.56456200	2.01757900
8.35700040	3.56456200	2.01757900
8.35750040	3.56456200	2.01757900
8.35800040	3.56456200	2.01757900
8.35850040	3.56456200	2.01757900
8.35900040	3.56456200	2.01757900
8.35950040	3.56456200	2.01757900
8.36000040	3.56456200	2.01757900
8.36050040	3.56456200	2.01757900
8.36100040	3.56456200	2.06198300
8.36150040	3.56456200	2.01757900
8.36200040	3.11746600	2.01757900
8.36250040	3.56456200	2.01757900
8.36300040	3.11746600	2.01757900
8.36350040	3.56456200	2.01757900
8.36400040	3.56456200	2.06198300
8.36450040	3.56456200	2.01757900
8.36500040	3.56456200	2.01757900
8.36550040	3.56456200	2.01757900
8.36600040	3.56456200	2.01757900
8.36650040	3.11746600	2.01757900
8.36700040	3.56456200	2.01757900
8.36750040	3.56456200	2.01757900
8.36800040	3.56456200	2.06198300
8.36850040	3.56456200	2.01757900
8.36900040	3.11746600	2.01757900
8.36950040	3.56456200	2.06198300
8.37000040	3.56456200	2.01757900
8.37050040	3.11746600	2.01757900
8.37100040	3.56456200	2.01757900
8.37150040	3.11746600	2.01757900
8.37200040	3.56456200	2.01757900
8.37250040	3.56456200	2.01757900
8.37300040	3.11746600	2.06198300
8.37350040	3.56456200	2.06198300
8.37400040	3.11746600	2.06198300
8.37450040	3.11746600	2.01757900
8.37500040	3.56456200	2.01757900
8.37550040	3.56456200	2.01757900
8.37600040	3.56456200	2.01757900
8.37650040	3.56456200	2.06198300
8.37700040	3.56456200	2.01757900
8.37750040	3.56456200	2.01757900
8.37800040	3.56456200	2.01757900
8.37850040	3.56456200	2.01757900
8.37900040	3.11746600	2.01757900
8.37950040	3.11746600	2.01757900
8.38000040	3.56456200	2.01757900
8.38050040	3.56456200	2.01757900
8.38100040	3.56456200	2.01757900
8.38150040	3.56456200	2.01757900
8.38200040	3.11746600	2.01757900
8.38250040	3.56456200	2.01757900
8.38300040	3.56456200	2.01757900
8.38350040	3.56456200	2.01757900
8.38400040	3.56456200	2.01757900
8.38450040	3.56456200	2.01757900
8.38500040	3.56456200	2.01757900
8.38550040	3.56456200	2.01757900
8.38600040	3.56456200	2.01757900
8.38650040	3.56456200	2.01757900
8.38700040	3.56456200	2.01757900
8.38750040	3.56456200	2.01757900
8.38800040	3.56456200	2.01757900
8.38850040	3.56456200	2.01757900
8.38900040	3.56456200	2.01757900
8.38950040	3.56456200	2.01757900
8.39000040	3.56456200	2.01757900
8.39050040	3.56456200	2.01757900
8.39100040	3.56456200	2.01757900
8.39150040	3.56456200	2.01757900
8.39200040	3.56456200	2.01757900
8.39250040	3.56456200	2.06198300
8.39300040	3.56456200	2.01757900
8.39350040	3.56456200	2.01757900
8.39400040	3.56456200	2.01757900
8.39450040	3.56456200	2.01757900
8.39500040	3.56456200	2.01757900
8.39550040	3.56456200	2.06198300
8.39600040	3.56456200	2.06198300
8.39650040	3.56456200	2.01757900
8.39700040	3.56456200	2.01757900
8.39750040	3.56456200	2.01757900
8.39800040	3.56456200	2.01757900
8.39850040	3.56456200	2.01757900
8.39900040	3.56456200	2.01757900
8.39950040	3.11746600	2.01757900
8.40000040	3.11746600	2.01757900
8.40050040	3.56456200	2.01757900
8.40100040	3.56456200	2.01757900
8.40150040	3.11746600	2.01757900
8.40200040	3.56456200	2.06198300
8.40250040	3.56456200	2.01757900
8.40300040	3.56456200	2.01757900
8.40350040	3.56456200	2.01757900
8.40400040	3.11746600	2.01757900
8.40450040	3.56456200	2.01757900
