Time	Channel A	Channel B
(s)	(mV)	(V)

0.70750003	3.56456200	2.01757900
0.70800003	3.56456200	2.01757900
0.70850003	3.56456200	2.01757900
0.70900003	3.56456200	2.01757900
0.70950003	3.56456200	2.01757900
0.71000003	3.11746600	2.01757900
0.71050003	3.56456200	2.01757900
0.71100003	3.56456200	2.01757900
0.71150003	3.56456200	2.01757900
0.71200003	3.11746600	2.01757900
0.71250003	3.56456200	2.01757900
0.71300003	3.11746600	2.01757900
0.71350003	3.56456200	2.01757900
0.71400003	3.56456200	2.01757900
0.71450003	3.56456200	2.01757900
0.71500003	3.56456200	2.01757900
0.71550003	3.11746600	2.01757900
0.71600003	3.56456200	2.01757900
0.71650003	3.56456200	2.01757900
0.71700003	3.56456200	2.01757900
0.71750003	3.11746600	2.01757900
0.71800003	3.56456200	2.01757900
0.71850003	3.56456200	2.01757900
0.71900003	3.56456200	2.01757900
0.71950003	3.56456200	2.01757900
0.72000003	3.56456200	2.01757900
0.72050003	3.56456200	2.01757900
0.72100003	3.11746600	2.01757900
0.72150003	3.56456200	2.01757900
0.72200003	3.56456200	2.01757900
0.72250003	3.56456200	2.01757900
0.72300003	3.56456200	2.01757900
0.72350003	3.56456200	2.01757900
0.72400003	3.56456200	2.01757900
0.72450003	3.56456200	2.01757900
0.72500003	3.56456200	2.01757900
0.72550003	3.11746600	2.01757900
0.72600003	3.56456200	2.01757900
0.72650003	3.56456200	2.01757900
0.72700003	3.56456200	2.01757900
0.72750003	3.11746600	2.01757900
0.72800003	3.11746600	2.01757900
0.72850003	3.11746600	2.01757900
0.72900003	3.56456200	2.01757900
0.72950003	3.56456200	2.01757900
0.73000003	3.56456200	2.01757900
0.73050003	3.56456200	2.01757900
0.73100003	3.56456200	2.01757900
0.73150003	3.56456200	2.01757900
0.73200003	3.56456200	2.01757900
0.73250003	3.11746600	2.01757900
0.73300003	3.11746600	2.01757900
0.73350003	3.56456200	2.01757900
0.73400003	3.56456200	2.01757900
0.73450003	3.56456200	2.01757900
0.73500003	3.56456200	2.01757900
0.73550003	3.11746600	2.01757900
0.73600003	3.56456200	2.01757900
0.73650003	3.56456200	2.01757900
0.73700004	3.56456200	2.01757900
0.73750004	3.56456200	2.01757900
0.73800004	3.11746600	2.01757900
0.73850004	3.56456200	2.01757900
0.73900004	3.56456200	2.01757900
0.73950004	3.56456200	2.01757900
0.74000004	3.56456200	2.01757900
0.74050004	3.56456200	2.01757900
0.74100004	3.56456200	2.01757900
0.74150004	3.56456200	2.01757900
0.74200004	3.11746600	2.01757900
0.74250004	3.56456200	2.01757900
0.74300004	3.11746600	2.01757900
0.74350004	3.56456200	2.01757900
0.74400004	3.56456200	2.01757900
0.74450004	3.56456200	2.01757900
0.74500004	3.56456200	2.01757900
0.74550004	3.56456200	2.01757900
0.74600004	3.56456200	2.01757900
0.74650004	3.56456200	2.01757900
0.74700004	3.56456200	2.01757900
0.74750004	3.56456200	2.01757900
0.74800004	3.11746600	2.01757900
0.74850004	3.56456200	2.01757900
0.74900004	3.11746600	2.01757900
0.74950004	3.56456200	2.01757900
0.75000004	3.56456200	2.01757900
0.75050004	3.56456200	2.01757900
0.75100004	3.56456200	2.01757900
0.75150004	3.56456200	2.01757900
0.75200004	3.11746600	2.01757900
0.75250004	3.56456200	2.01757900
0.75300004	3.56456200	2.01757900
0.75350004	3.56456200	2.01757900
0.75400004	3.56456200	2.01757900
0.75450004	3.56456200	2.01757900
0.75500004	3.56456200	2.01757900
0.75550004	3.56456200	2.01757900
0.75600004	3.56456200	2.01757900
0.75650004	3.56456200	2.01757900
0.75700004	3.56456200	2.01757900
0.75750004	3.56456200	2.01757900
0.75800004	3.56456200	2.01757900
0.75850004	3.56456200	2.01757900
0.75900004	3.56456200	2.01757900
0.75950004	3.56456200	2.01757900
0.76000004	3.56456200	2.01757900
0.76050004	3.56456200	2.01757900
0.76100004	3.56456200	2.01757900
0.76150004	3.56456200	2.01757900
0.76200004	3.56456200	2.01757900
0.76250004	3.56456200	2.01757900
0.76300004	3.56456200	2.01757900
0.76350004	3.56456200	2.01757900
0.76400004	3.56456200	2.01757900
0.76450004	3.56456200	2.01757900
0.76500004	3.56456200	2.01757900
0.76550004	3.56456200	2.01757900
0.76600004	3.56456200	2.01757900
0.76650004	3.56456200	2.01757900
0.76700004	3.56456200	2.01757900
0.76750004	3.56456200	2.01757900
0.76800004	3.56456200	2.01757900
0.76850004	3.56456200	2.01757900
0.76900004	3.56456200	2.01757900
0.76950004	3.56456200	2.01757900
0.77000004	3.56456200	2.01757900
0.77050004	3.56456200	2.01757900
0.77100004	3.56456200	2.01757900
0.77150004	3.56456200	2.01757900
0.77200004	3.11746600	2.01757900
0.77250004	3.11746600	2.01757900
0.77300004	3.56456200	2.01757900
0.77350004	3.56456200	2.01757900
0.77400004	3.56456200	2.01757900
0.77450004	3.11746600	2.01757900
0.77500004	3.56456200	2.01757900
0.77550004	3.56456200	2.01757900
0.77600004	3.56456200	2.01757900
0.77650004	3.56456200	2.01757900
0.77700004	3.56456200	2.01757900
0.77750004	3.11746600	2.01757900
0.77800004	3.56456200	2.01757900
0.77850004	3.56456200	2.01757900
0.77900004	3.56456200	2.01757900
0.77950004	3.56456200	2.01757900
0.78000004	3.56456200	2.01757900
0.78050004	3.56456200	2.01757900
0.78100004	3.56456200	2.01757900
0.78150004	3.56456200	2.01757900
0.78200004	3.56456200	2.01757900
0.78250004	3.56456200	2.01757900
0.78300004	3.56456200	2.01757900
0.78350004	3.56456200	2.01757900
0.78400004	3.56456200	2.01757900
0.78450004	3.56456200	2.01757900
0.78500004	3.56456200	2.01757900
0.78550004	3.56456200	2.01757900
0.78600004	3.56456200	2.01757900
0.78650004	3.56456200	2.01757900
0.78700004	3.56456200	2.01757900
0.78750004	3.56456200	2.01757900
0.78800004	3.56456200	2.01757900
0.78850004	3.56456200	2.01757900
0.78900004	3.56456200	2.01757900
0.78950004	3.56456200	2.01757900
0.79000004	3.56456200	2.01757900
0.79050004	3.56456200	2.01757900
0.79100004	3.56456200	2.01757900
0.79150004	3.56456200	2.01757900
0.79200004	3.56456200	2.01757900
0.79250004	3.56456200	2.01757900
0.79300004	3.56456200	2.01757900
0.79350004	3.56456200	2.01757900
0.79400004	3.56456200	2.01757900
0.79450004	3.56456200	2.01757900
0.79500004	3.56456200	2.01757900
0.79550004	3.56456200	2.01757900
0.79600004	3.56456200	2.01757900
0.79650004	3.56456200	2.01757900
0.79700004	3.56456200	2.01757900
0.79750004	3.56456200	2.01757900
0.79800004	3.56456200	2.01757900
0.79850004	3.11746600	2.01757900
0.79900004	3.56456200	2.01757900
0.79950004	3.56456200	2.01757900
0.80000004	3.56456200	2.01757900
0.80050004	3.56456200	2.01757900
0.80100004	3.56456200	2.01757900
0.80150004	3.56456200	2.01757900
0.80200004	3.56456200	2.01757900
0.80250004	3.56456200	2.01757900
0.80300004	3.56456200	2.01757900
0.80350004	3.11746600	2.01757900
0.80400004	3.56456200	2.01757900
0.80450004	3.56456200	2.01757900
0.80500004	3.56456200	2.01757900
0.80550004	3.56456200	2.01757900
0.80600004	3.56456200	2.01757900
0.80650004	3.56456200	2.01757900
0.80700004	3.56456200	2.01757900
0.80750004	3.56456200	2.01757900
0.80800004	3.56456200	2.01757900
0.80850004	3.56456200	2.01757900
0.80900004	3.56456200	2.01757900
0.80950004	3.56456200	2.01757900
0.81000004	3.56456200	2.01757900
0.81050004	3.56456200	2.01757900
0.81100004	3.56456200	2.01757900
0.81150004	3.56456200	2.01757900
0.81200004	3.56456200	2.01757900
0.81250004	3.56456200	2.01757900
0.81300004	3.56456200	2.01757900
0.81350004	3.56456200	2.01757900
0.81400004	3.56456200	2.01757900
0.81450004	3.56456200	2.01757900
0.81500004	3.11746600	2.01757900
0.81550004	3.56456200	2.01757900
0.81600004	3.56456200	2.01757900
0.81650004	3.56456200	2.01757900
0.81700004	3.56456200	2.01757900
0.81750004	3.56456200	2.01757900
0.81800004	3.56456200	2.01757900
0.81850004	3.56456200	2.01757900
0.81900004	3.56456200	2.01757900
0.81950004	3.56456200	2.01757900
0.82000004	3.56456200	2.01757900
0.82050004	3.56456200	2.01757900
0.82100004	3.56456200	2.01757900
0.82150004	3.56456200	2.01757900
0.82200004	3.11746600	2.01757900
0.82250004	3.56456200	2.01757900
0.82300004	3.11746600	2.01757900
0.82350004	3.56456200	2.01757900
0.82400004	3.11746600	2.01757900
0.82450004	3.56456200	2.01757900
0.82500004	3.56456200	2.01757900
0.82550004	3.11746600	2.01757900
0.82600004	3.56456200	2.01757900
0.82650004	3.11746600	2.01757900
0.82700004	3.11746600	2.01757900
0.82750004	3.11746600	2.01757900
0.82800004	3.56456200	2.01757900
0.82850004	3.56456200	2.01757900
0.82900004	3.56456200	2.01757900
0.82950004	3.56456200	2.01757900
0.83000004	3.56456200	2.01757900
0.83050004	3.11746600	2.01757900
0.83100004	3.56456200	2.01757900
0.83150004	3.56456200	2.01757900
0.83200004	3.56456200	2.01757900
0.83250004	3.11746600	2.01757900
0.83300004	3.56456200	2.01757900
0.83350004	3.56456200	2.01757900
0.83400004	3.56456200	2.01757900
0.83450004	3.56456200	2.01757900
0.83500004	3.56456200	2.01757900
0.83550004	3.56456200	2.01757900
0.83600004	3.56456200	2.01757900
0.83650004	3.56456200	2.01757900
0.83700004	3.11746600	2.01757900
0.83750004	3.11746600	2.01757900
0.83800004	3.56456200	2.01757900
0.83850004	3.11746600	2.01757900
0.83900004	3.56456200	2.01757900
0.83950004	3.56456200	2.01757900
0.84000004	3.56456200	2.01757900
0.84050004	3.11746600	2.01757900
0.84100004	3.11746600	2.01757900
0.84150004	3.56456200	2.01757900
