0.00000000	2.77470703
0.00000000	2.78679199
0.00000000	2.77712402
0.00000000	2.78518066
0.00000000	2.77309570
0.00000000	2.78356934
0.00000000	2.77551270
0.00000000	2.78195801
0.00000000	2.76745605
0.00000000	1.42602539
0.00000000	2.04799805
0.00000000	2.55878906
0.00000000	3.19204102
0.00000000	2.77792969
0.00000000	2.76342773
0.00000000	2.77712402
0.00000000	2.77390137
0.00000000	2.77551270
0.00000000	2.76665039
0.00000000	2.77148438
0.00000000	2.76423340
0.00000000	2.76987305
0.00000000	2.76181641
