.29919434
9.54100037	3.29919434
9.54100037	3.29919434
9.54100037	3.29919434
9.54100037	3.29919434
9.54100037	3.29919434
9.54100037	3.29919434
9.54100037	3.29919434
9.54100037	3.29919434
9.54100037	3.29919434
9.54199982	3.29919434
9.54199982	3.2999.61400032	3.29919434
9.61400032	3.29919434
9.61400032	3.29919434
9.61400032	3.29919434
9.61400032	3.29919434
9.61400032	3.29919434
9.61400032	3.29919434
9.61400032	3.29919434
9.61400032	3.29919434
9.61400032	3.29919434
9.61400032	3.29919434
9.61400032	3.29919434
9.61400032	3.29919434
9.61400032	3.29919434
9.61400032	3.29919434
9.61400032	3.29919434
9.61400032	3.29919434
9.61400032	3.29919434
9.61400032	3.29919434
9.61400032	3.29919434
9.61400032	3.29919434
9.61499977	3.2999.68700027	3.29919434
9.68700027	3.29919434
9.68700027	3.29919434
9.68700027	3.29919434
9.68700027	3.29919434
9.68700027	3.29919434
9.68700027	3.29919434
9.68700027	3.29919434
9.68700027	3.29919434
9.68700027	3.29919434
9.68700027	3.29919434
9.68700027	3.29919434
9.68700027	3.29919434
9.68700027	3.29919434
9.68700027	3.29919434
9.68700027	3.29919434
9.68700027	3.29919434
9.68700027	3.29919434
9.68700027	3.29919434
9.68700027	3.29919434
9.68700027	3.29919434
9.68700027	3.2999.76000023	3.29919434
9.76000023	3.29919434
9.76000023	3.29919434
9.76000023	3.29919434
9.76000023	3.29919434
9.76000023	3.29919434
9.76000023	3.29919434
9.76000023	3.29919434
9.76000023	3.29919434
9.76000023	3.29919434
9.76000023	3.29919434
9.76000023	3.29919434
9.76000023	3.29919434
9.76000023	3.29919434
9.76000023	3.29919434
9.76000023	3.29919434
9.76000023	3.29919434
9.76000023	3.29919434
9.76000023	3.29919434
9.76000023	3.29919434
9.76000023	3.29919434
9.76000023	3.2999.83300018	3.29919434
9.83300018	3.29919434
9.83300018	3.29919434
9.83300018	3.29919434
9.83300018	3.29919434
9.83300018	3.29919434
9.83300018	3.29919434
9.83300018	3.29919434
9.83300018	3.29919434
9.83300018	3.29919434
9.83300018	3.29919434
9.83300018	3.29919434
9.83300018	3.29919434
9.83300018	3.29919434
9.83300018	3.29919434
9.83300018	3.29919434
9.83300018	3.29919434
9.83300018	3.29919434
9.83300018	3.29919434
9.83300018	3.29919434
9.83300018	3.29919434
9.83300018	3.2999.90600014	3.29919434
9.90600014	3.29919434
9.90600014	3.29919434
9.90600014	3.29919434
9.90600014	3.29919434
9.90600014	3.29919434
9.90600014	3.29919434
9.90600014	3.29919434
9.90600014	3.29919434
9.90600014	3.29919434
9.90600014	3.29919434
9.90600014	3.29919434
9.90600014	3.29919434
9.90600014	3.29919434
9.90600014	3.29919434
9.90600014	3.29919434
9.90600014	3.29919434
9.90600014	3.29919434
9.90600014	3.29919434
9.90600014	3.29919434
9.90600014	3.29919434
9.90600014	3.2999.97900009	3.29919434
9.97900009	3.29919434
9.97900009	3.29919434
9.97900009	3.29919434
9.97900009	3.29919434
9.97900009	3.29919434
9.97900009	3.29919434
9.97900009	3.29919434
9.97900009	3.29919434
9.97900009	3.29919434
9.97900009	3.29919434
9.97900009	3.29919434
9.97900009	3.29919434
9.97900009	3.29919434
9.97900009	3.29919434
9.97900009	3.29919434
9.97900009	3.29919434
9.97900009	3.29919434
9.97900009	3.29919434
9.97900009	3.29919434
9.97900009	3.29919434
9.97900009	3.29910.05200005	3.29919434
10.05200005	3.29919434
10.05200005	3.29919434
10.05200005	3.29919434
10.05200005	3.29919434
10.05200005	3.29919434
10.05200005	3.29919434
10.05200005	3.29919434
919434
10.05200005	3.29919434
10.05200005	3.29919434
10.05200005	3.29919434
10.05200005	3.29919434
10.05200005	3.29919434
10.05200005	3.29919434
10.05200005	3.29919434
10.05200005	3.2910.05200005	3.29919434
10.05200005	3.29919434
10.05200005	3.29919434
10.05200005	3.29919434
10.05200005	3.2991910.12500000	3.29919434
10.12500000	3.29919434
10.12500000	3.29919434
10.12500000	3.29919434
10.12500000	3.29919434
10.12500000	3.29919434
10.12500000	3.29919434
10.12500000	3.29919434
10.12500000	3.29919434
10.12500000	3.29919434
10.12500000	3.29919434
10.12500000	3.29919434
10.12500000	3.29919434
10.12500000	3.29919434
10.12500000	3.29919434
10.12500000	3.29919434
10.12500000	3.29919434
10.12500000	3.29919434
10.12500000	3.29919434
10.12500000	3.29919434
10.12500000	3.2991910.19799995	3.29919434
10.19799995	3.29919434
10.19799995	3.29919434
10.19799995	3.29919434
10.19799995	3.29919434
10.19799995	3.29919434
10.19799995	3.29919434
10.19799995	3.29919434
10.19799995	3.29919434
10.19799995	3.29919434
10.19799995	3.29919434
10.19799995	3.29919434
10.19799995	3.29919434
10.19799995	3.29919434
10.19799995	3.29919434
10.19799995	3.29919434
10.19799995	3.29919434
10.19799995	3.29919434
10.19799995	3.29919434
10.19799995	3.29919434
10.19900036	3.2991910.27099991	3.29919434
10.27099991	3.29919434
10.27099991	3.29919434
10.27200031	3.29919434
10.27200031	3.29919434
10.27200031	3.29919434
10.27200031	3.29919434
10.27200031	3.29919434
10.27200031	3.29919434
10.27200031	3.29919434
10.27200031	3.29919434
10.27200031	3.29919434
10.27200031	3.29919434
10.27200031	3.29919434
10.27200031	3.29919434
10.27200031	3.29919434
10.27200031	3.29919434
10.27200031	3.29919434
10.27200031	3.29919434
10.27200031	3.29919434
10.27200031	3.2991910.34500027	3.29919434
10.34500027	3.29919434
10.34500027	3.29919434
10.34500027	3.29919434
10.34500027	3.29919434
10.34500027	3.29919434
10.34500027	3.29919434
10.34500027	3.29919434
10.34500027	3.29919434
10.34500027	3.29919434
10.34500027	3.29919434
10.34500027	3.29919434
10.34500027	3.29919434
10.34500027	3.29919434
10.34500027	3.29919434
10.34500027	3.29919434
10.34500027	3.29919434
10.34500027	3.29919434
10.34500027	3.29919434
10.34500027	3.29919434
10.34500027	3.2991910.41800022	3.29919434
10.41800022	3.29919434
10.41800022	3.29919434
10.41800022	3.29919434
10.41800022	3.29919434
10.41800022	3.29919434
10.41800022	3.29919434
10.41800022	3.29919434
10.41800022	3.29919434
10.41800022	3.29919434
10.41800022	3.29919434
10.41800022	3.29919434
10.41800022	3.29919434
10.41800022	3.29919434
10.41899967	3.29919434
10.41899967	3.29919434
10.41899967	3.29919434
10.41899967	3.29919434
10.41899967	3.29919434
10.41899967	3.29919434
10.41899967	3.2991910.49100018	3.29919434
10.49100018	3.29919434
10.49100018	3.29919434
10.49199963	3.29919434
10.49199963	3.29919434
10.49199963	3.29919434
10.49199963	3.29919434
10.49199963	3.29919434
10.49199963	3.29919434
10.49199963	3.29919434
10.49199963	3.29919434
10.49199963	3.29919434
10.49199963	3.29919434
10.49199963	3.29919434
10.49199963	3.29919434
10.49199963	3.29919434
10.49199963	3.29919434
10.49199963	3.29919434
10.49199963	3.29919434
10.49199963	3.29919434
10.49199963	3.2991910.56400013	3.29919434
10.56400013	3.29919434
10.56499958	3.29919434
10.56499958	3.29919434
10.56499958	3.29919434
10.56499958	3.29919434
10.56499958	3.29919434
10.56499958	3.29919434
10.56499958	3.29919434
10.56499958	3.29919434
10.56499958	3.29919434
10.56499958	3.29919434
10.56499958	3.29919434
10.56499958	3.29919434
10.56499958	3.29919434
10.56499958	3.29919434
10.56499958	3.29919434
10.56499958	3.29919434
10.56499958	3.29919434
10.56499958	3.29919434
10.56499958	3.2991910.63799953	3.29919434
10.63799953	3.29919434
10.63799953	3.29919434
10.63799953	3.29919434
10.63799953	3.29919434
10.63799953	3.29919434
10.63799953	3.29919434
10.63799953	3.29919434
10.63799953	3.29919434
10.63799953	3.29919434
10.63799953	3.29919434
10.63799953	3.29919434
10.63799953	3.29919434
10.63799953	3.29919434
10.63799953	3.29919434
10.63799953	3.29919434
10.63799953	3.29919434
10.63799953	3.29919434
10.63899994	3.29919434
10.63899994	3.29919434
10.63899994	3.2991910.71100044	3.29919434
10.71100044	3.29919434
10.71100044	3.29919434
10.71199989	3.29919434
10.71199989	3.29919434
10.71199989	3.29919434
10.71199989	3.29919434
10.71199989	3.29919434
10.71199989	3.29919434
10.71199989	3.29919434
10.71199989	3.29919434
10.71199989	3.29919434
10.71199989	3.29919434
10.71199989	3.29919434
10.71199989	3.29919434
10.71199989	3.29919434
10.71199989	3.29919434
10.71199989	3.29919434
10.71199989	3.29919434
10.71199989	3.29919434
10.71199989	3.2991910.78499985	3.29919434
10.78499985	3.29919434
10.78499985	3.29919434
10.78499985	3.29919434
10.78499985	3.29919434
10.78499985	3.29919434
10.78499985	3.29919434
10.78499985	3.29919434
10.78499985	3.29919434
10.78499985	3.29919434
10.78499985	3.29919434
10.78499985	3.29919434
10.78499985	3.29919434
10.78499985	3.29919434
10.78499985	3.29919434
10.78499985	3.29919434
10.78499985	3.29919434
10.78499985	3.29919434
10.78600025	3.29919434
10.78600025	3.29919434
10.78600025	3.2991910.85799980	3.29919434
10.85799980	3.29919434
10.85799980	3.29919434
10.85799980	3.29919434
10.85799980	3.29919434
10.85900021	3.29919434
10.85900021	3.29919434
10.85900021	3.29919434
10.85900021	3.29919434
10.85900021	3.29919434
10.85900021	3.29919434
10.85900021	3.29919434
10.85900021	3.29919434
10.85900021	3.29919434
10.85900021	3.29919434
10.85900021	3.29919434
10.85900021	3.29919434
10.85900021	3.29919434
10.85900021	3.29919434
10.85900021	3.29919434
10.85900021	3.2991910.93099976	3.29919434
10.93099976	3.29919434
10.93200016	3.29919434
10.93200016	3.29919434
10.93200016	3.29919434
10.93200016	3.29919434
10.93200016	3.29919434
10.93200016	3.29919434
10.93200016	3.29919434
10.93200016	3.29919434
10.93200016	3.29919434
10.93200016	3.29919434
10.93200016	3.29919434
10.93200016	3.29919434
10.93200016	3.29919434
10.93200016	3.29919434
10.93200016	3.29919434
10.93200016	3.29919434
10.93200016	3.29919434
10.93200016	3.29919434
10.93200016	3.2991911.00500011	3.29919434
11.00500011	3.29919434
11.00500011	3.29919434
11.00500011	3.29919434
11.00500011	3.29919434
11.00500011	3.29919434
11.00500011	3.29919434
