0.00000000	3.29919434
1.00300002	3.29919434
2.00600004	3.29919434
3.00900006	3.29919434
4.01200008	3.29919434
5.01499987	3.29919434
6.01800013	3.29919434
7.02099991	3.29919434
8.02400017	3.29919434
9.02700043	3.29919434
10.02999973	3.29919434
11.03299999	3.29919434
12.03600025	3.29919434
13.03899956	3.29919434
14.04199982	3.29919434
15.04500008	3.29919434
16.04800034	3.29919434
17.05100060	3.29919434
18.05400085	3.29919434
19.05699921	3.29919434
20.05999947	3.29919434
21.06299973	3.29919434
22.06599998	3.29919434
